id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
26123,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Formal,John Miller Men Striped Black Shirt
12316,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Genesis Men Check White Shirts
31194,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Cabarelli Men Black & Beige Wallet
23451,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Deni Yo Men Black Washed Slim Fit Jeans
6233,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,UCB Women's Basic Neck Green T-shirt
22583,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Nike Men Purple T-shirt
4564,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Women Dow White Shoe
53726,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,ADIDAS Women Black Flip Flops
11593,Women,Apparel,Topwear,Kurtis,Blue,Summer,2011,Ethnic,W Women Printed Blue Kurtis
10441,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Flying Machine Men FS Purple Shirts
39903,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men White Ranger Sports Shoes
41819,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,Lotto Men Black Sandy Flip Flops
20012,Women,Apparel,Topwear,Tops,Lavender,Fall,2011,Casual,United Colors of Benetton Women Lavender Top
58108,Women,Accessories,Jewellery,Earrings,Brown,Fall,2012,Casual,Rreverie Dark Brown Earrings
5670,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Tantra Men Page Green T-shirt
11755,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Lee Women Solid White Shirts
33405,Women,Accessories,Wallets,Wallets,Teal,Summer,2012,Casual,Baggit Women Border Cocoa Teal Wallet
57140,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012,Casual,Elle Women Brown Trousers
13002,Women,Footwear,Shoes,Heels,Red,Winter,2012,Casual,Inc 5 Women Casual Red Flats
43772,Women,Accessories,Jewellery,Earrings,Blue,Winter,2012,Casual,Royal Diadem Blue Earrings
49248,Men,Accessories,Headwear,Caps,Black,Fall,2012,Casual,Arrow Men Black Cap
31352,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Locomotive Men Navy Blue Jeans
55617,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Numero Uno Men Brown Shoes
9881,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Indigo Nation Men Club Poplin Black Shirts
22745,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Printed Blue Kurta
7127,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Urban Yoga Men's Orange T-shirt
28871,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Summer,2012,Ethnic,BIBA Women Printed Turquoise Blue Kurta
13230,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011,Casual,Palm Tree Kids Boys Washed Blue Shorts
27005,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Jealous 21 Women Black Jeggings
50157,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual,Rocia Women Silver Toned Heels
17690,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Vans Men Chukka Low Grey Casual Shoes
48994,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring
34412,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Myntra Men Black Printed T-shirt
7315,Women,Apparel,Topwear,Tops,White,Summer,2011,Ethnic,UCB Women Sleeveless Cowl Neck White Top
22577,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Highlander Men Red Check Shirt
36345,Men,Accessories,Ties,Ties,Grey,Summer,2012,Formal,Reid & Taylor Men Grey Tie
44765,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Globalite Men Black Eclipse Shoes
5442,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Nike Women's Striped Polo Blue T-shirt
20220,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,Wrangler Men Rib Navy Sweater
14015,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Men Solid Off-White Polo Jerseys
11567,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011,Ethnic,W Women Printed Purple Kurtas
12786,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Mother Earth Women Renu Green Kurtas
8739,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Indigo Nation Men Checks Shirt Green Shirts
13654,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,ADIDAS Black Speed Boat Casual Shoe
22113,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Reebok Women Fusion Runner White Sports Shoes
16326,Men,Apparel,Topwear,Shirts,Pink,Fall,2011,Casual,Peter England Men Stripes Pink Shirt
43918,Women,Apparel,Bottomwear,Trousers,Yellow,Summer,2012,Casual,Femella Women Yellow Trousers
34076,Women,Footwear,Shoes,Flats,White,Fall,2012,Casual,Clarks Women White Leather Ballerinas
47584,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Portia Women Silver Flats
5026,Women,Apparel,Innerwear,Bra,Purple,Summer,2011,Sports,ADIDAS Women Short Purple Sports Bra
21796,Men,Accessories,Belts,Belts,Black,Fall,2011,Casual,Fossil Men Myles Black Belt
32381,Women,Apparel,Topwear,Tops,Lavender,Summer,2012,Casual,Arrow Woman Lavender Top
39769,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,Peter England Men Green Casual Shirt
41673,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Catwalk Women Gold Heels
11103,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Indigo Nation Men Stripes Blue Shirts
14643,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Probase Men Classic White White Shirts
36513,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,United Colors of Benetton Men Leather Black Belt
25938,Women,Accessories,Scarves,Scarves,Green,Summer,2012,Casual,Femella Women Green Scarf
52056,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Myntra Men Purple T-shirt
40593,Women,Apparel,Topwear,Kurtis,Green,Summer,2012,Ethnic,Aurelia Women Green Kurti
33061,Men,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,U.S. Polo Assn. Denim Co. Men Red Check Shirt
38489,Women,Accessories,Belts,Belts,Yellow,Summer,2012,Casual,Baggit Women Yellow Baaz Moly Belt
57524,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Provogue Men Black Casual Shoes
11331,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,United Colors of Benetton Men Washed Blue Jeans
41441,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Lee Cooper Men Black Sports Shoes
16928,Men,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Spykar Men Solid Black Sweater
13466,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,United Colors of Benetton Men Stripes Blue Tshirts
43316,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,United Colors of Benetton Women Navy Blue Top
22321,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wildcraft Women Solid White Tshirt
16114,Men,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Numero Uno Men Casual Black Slipper
7543,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,Nike Men's Purple Polo T-shirt
19960,Men,Apparel,Topwear,Sweaters,Green,Fall,2011,Casual,United Colors of Benetton Men Solid Green Sweater
34244,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Proline Men Yellow T-shirt with Printed Detail
50701,Women,Apparel,Topwear,Tops,Pink,Fall,2012,Casual,Latin Quarters Women Pink Top
29769,Men,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Wrangler Men American Flag Red Shirt
22381,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Mark Taylor Men Blue Striped White Shirt
23253,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Arrow Men Formal Black Shoe
18812,Men,Accessories,Belts,Belts,Olive,Summer,2011,Casual,Peter England Men Casual Olive Belt
26721,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Fine Striped Black T-shirt
42264,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,John Players Men Blue Jeans
16988,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011,Casual,Puma Men Miami Black Slipper
30644,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Sports,Nike Men Jumbo Jumpman Polo Navy Blue T-shirt
9479,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal,John Miller Men Green white check Purple Shirts
53918,Women,Accessories,Bags,Handbags,Grey,Summer,2012,Casual,Kiara Women Grey Handbag
38429,Women,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Baggit Women Brown Wallet
11391,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,United Colors of Benetton Men Black Polo T-shirt
44193,Women,Footwear,Flip Flops,Flip Flops,Gold,Winter,2012,Casual,iPanema Women Gold Flip Flops
53124,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Myntra Women Pink T-shirt
15731,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011,Casual,Nike Men Liteforce Green Casual Shoes
4366,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Pink Floyd Men's The Wall Black T-shirt
10071,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Puma Women bling blink tee White Tshirts
4968,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Gini and Jony Boy's Kaffle Yellow Infant Kidswear
56664,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,United Colors of Benetton Men Black Shoes
5086,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Wrangler Men's Bullrider Striper Polo Black T-shirt
4154,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Vapour Club White Grey Shoe
15503,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Carlton London Women Casual Black Casual Shoes
21736,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011,Casual,Vans Men Chukka Low Grey Casual Shoes
35104,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Allen Solly Men Black Card Holder
6603,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Spykar Men's White Purple Green Stripe T-shirt
17254,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,U.S. Polo Assn. Men Printed Tibetian Red Tshirt
28489,Men,Apparel,Topwear,Kurtas,Olive,Summer,2012,Ethnic,Urban Yoga Men Solid Olive Kurtas
42056,Women,Accessories,Wallets,Wallets,White,Summer,2012,Casual,Bulchee Women White Wallet Clutch
3371,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,2011,Sports,Asics Men's Gel-Pulse 2 Grey Lime Shoe
8799,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Scullers Men's Scul Red White Shirts
12726,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Timberland Men Solid Green  Plo T-Shirts
35938,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Salomon Men X Ultra GTX Black Sports Shoes
54133,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Heels
14889,Women,Accessories,Accessories,Travel Accessory,Olive,Summer,2011,Casual,United Colors of Benetton Women Solid Olive Bags
24620,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Belmonte Men Leather Dark Brown Wallet
10415,Women,Apparel,Topwear,Tops,Beige,Fall,2011,Casual,United Colors of Benetton Women Printed Beige Tops
4530,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Puma Women White Running Shoes
45617,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Arrow Men Brown Formal Shoes
53772,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Puma Men Blue T-shirt
37237,Women,Footwear,Shoes,Flats,White,Summer,2012,Casual,United Colors of Benetton Women White Sandals
6267,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Lee Women's Monica Black T-shirt
27899,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Scullers For Her Women Purple Top
46092,Women,Footwear,Shoes,Sports Shoes,Purple,Summer,2012,Sports,ADIDAS Women Purple Breeze Sports Shoes
13290,Women,Apparel,Dress,Dresses,Pink,Fall,2011,Casual,Gini and Jony Kids Girls Solid Pink Dresses
54557,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Global Desi Women Purple & White Kurta
48108,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,French Connection Women Blue Top
3715,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2011,Casual,Lee Men's Maroon Polo T-shirt
26177,Women,Footwear,Shoes,Flats,Silver,Winter,2012,Casual,Rocia Women Silver Casual Sandals
9821,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Little Miss Women Printed Purple T-shirt
6055,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,UCB Men's Polo Neck With Tipping Collar Blue T-shirt
47372,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Baggit Women Brown Bag
7187,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women Supper Zipped Ankle Black Jeans
6869,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,Forever New Women V Neck Printed Blue Top
27297,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Mother Earth Women Printed Green Kurta
19598,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,United Colors of Benetton Women Solid Purple Top
12170,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men Solid White Slim Fit Shirt
42600,Women,Apparel,Topwear,Tops,Orange,Summer,2012,Casual,United Colors of Benetton Women Orange Top
3527,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Men's I'm Smiling Because Black T-shirt
32577,Women,Apparel,Dress,Dresses,Grey,Summer,2012,Casual,ONLY Women Toronto Grey Printed Dress
24412,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,ADIDAS  Men Smoove Black Sports Shoes
10627,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012,Casual,Carlton London Men Brown Slip-On Shoes
21160,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,s.Oliver Women Printed White T-shirt
45425,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black Sandals
37005,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Lino Perros Women Blue Sling Bag
14287,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Belmonte Men Formal Shirt White Shirts
11533,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Light Winter Blue Tshirt
25706,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Mumbai Slang Women Printed Pink Top
41243,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Arrow Men Black Belt
33663,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Lotto Men Caesar Cross Brown Sandals
52654,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual,Mod'acc Women Beige Handbag
15193,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Arrow Sport Men Stripes Navy Blue Polo Tshirts
53786,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Puma Men Navy Blue T-shirt
44731,Women,Footwear,Flip Flops,Flip Flops,Peach,Summer,2012,Casual,Globalite Women Amada Peach Flip Flops
34446,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012,Casual,Myntra Women Young Peach T-shirt
6293,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Classic Polo Men's Swiss Purple T-shirt
49812,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012,Casual,iPanema Women Pink Flip Flops
46066,Men,Accessories,Belts,Belts,Tan,Summer,2012,Casual,Lino Perros Men Tan Leather Belt
7341,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Tantra Men Brown T-shirt
13264,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011,Casual,Palm Tree Kids Girls Solid Pink Skirts
28825,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Denizen Men Navy Blue Jeans
43514,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,French Connection Women Black Dress
50331,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Aurelia Women Off white Printed Kurta
47386,Women,Accessories,Bags,Handbags,Beige,Fall,2012,Casual,Baggit Women Beige Handbag
46254,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Ethnic,Fusion Beats Women Dark Pink Tunic
7173,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Scul Black White Shirt
22711,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,Nike Men Lunarfly+2 Grey Sports Shoes
8907,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Women Vesta Runner Wns White Sports Shoes
16524,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Locomotive Men Check Red Shirt
27263,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Arrow Woman Blue Top
12184,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Basics Men Red Slim Fit Checked Shirt
31306,Women,Apparel,Topwear,Kurtas,Teal,Summer,2012,Ethnic,W Women Teal Kurta
32583,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,ONLY Women Crepe Printed Pink Top
11701,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Lee Men Check White Shirts
25534,Men,Apparel,Topwear,Shirts,Red,Summer,2012,Casual,Wrangler Men American Flag Red Shirt
57114,Women,Apparel,Topwear,Tops,Lavender,Summer,2012,Casual,Elle Women  Lavender Top
33451,Women,Accessories,Wallets,Wallets,Red,Summer,2012,Casual,Baggit Women Temptation Moly Red Wallet
39957,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012,Casual,Gas Men Lagoon Black Flip Flops
36123,Men,Accessories,Wallets,Wallets,Brown,Fall,2012,Casual,OTLS Men Brown Wallet
44503,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Gliders Women Grey & Orange Shoes
20046,Women,Accessories,Wallets,Wallets,Grey,Summer,2011,Casual,United Colors of Benetton Women Solid Grey Wallets
19934,Men,Accessories,Accessories,Accessory Gift Set,Blue,Fall,2011,Formal,Reid & Taylor Men Formal Blue  Tie+Cufflink+Pocket square - Combo Pack
7517,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Sports,Nike Men's As Icon Yellow T-shirt
22375,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Mark Taylor Men White Striped Blue Shirt
16140,Women,Apparel,Topwear,Tops,Orange,Fall,2011,Casual,Tokyo Talkies Women Printed Orange Top
2859,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Mr.Men Men's Mr.Cool Wine T-shirt
34210,Men,Apparel,Topwear,Tshirts,Maroon,Winter,2012,Casual,Proline Men Maroon Pique Polo T-shirt
43342,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012,Sports,Reebok Men Navy Blue Fusion Runner Sports Shoes
13432,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Men Printed White Tshirts
27607,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2012,Casual,Scullers Men Cream Trousers
33035,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Mother Earth Women Printed Black Kurta
11365,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Black Tops
5240,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011,Sports,Reebok Men's Cruiseon Silver Shoe
14617,Men,Accessories,Socks,Socks,Cream,Summer,2011,Casual,United Colors of Benetton Men Pack of 3 Cream Socks
4392,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Free Authority Men's Owls With Glasses Blue T-shirt
33207,Women,Apparel,Topwear,Tunics,Orange,Summer,2012,Casual,Sepia Women Jewel Box Orange Tunic
11157,Men,Accessories,Ties,Ties,Black,Fall,2011,Casual,Indigo Nation Men Printed Black Ties
14425,Women,Footwear,Shoes,Heels,Tan,Summer,2012,Casual,Enroute Women Casual Tan Flats
22147,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Lee Cooper Men Black Formal Shoes
46402,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,ADIDAS Men Blue & Orange T-shirt
23095,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012,Casual,Converse Men Blue Flip Flop
31550,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Classic Polo Men White T-shirt
59879,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012,Casual,Femella Women Black Stockings
59045,Women,Footwear,Shoes,Heels,Turquoise Blue,Winter,2012,Party,Carlton London Women Turquoise Blue Pumps
12973,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men Court Switch White Sports Shoes
9022,Men,Footwear,Flip Flops,Flip Flops,Multi,Winter,2011,Casual,Buckaroo Men Frio Multi Flip Flops
6856,Men,Footwear,Shoes,Sports Shoes,Green,Summer,2011,Sports,Spalding Men's Running White Green Shoe
18475,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Puma Men Racer Bright Green Sports Shoes
3518,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Myntra Men's I Have Multiple Personalities Navy Blue T-shirt
6258,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Lee Women's Jannis Grey Navy T-shirt
30811,Women,Apparel,Bottomwear,Churidar,Black,Summer,2012,Ethnic,Fabindia Women Black Churidar
26974,Women,Apparel,Dress,Dresses,Pink,Summer,2012,Casual,Jealous 21 Women Pink Printed Dress
54568,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Sushilas Women Printed Green Kurta
9210,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men Calibre Tricks Convert Spike White Shoes
19795,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,U.S. Polo Assn. Men Solid Grey T-shirt
26148,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012,Formal,John Miller Men Brown Trousers
15964,Men,Apparel,Topwear,Jackets,Khaki,Fall,2011,Casual,Turtle Solid Men Khaki Jacket
37208,Women,Apparel,Bottomwear,Skirts,Black,Fall,2012,Casual,United Colors of Benetton Women Black Skirt
42855,Women,Accessories,Bags,Clutches,Beige,Summer,2012,Casual,French Connection Women Beige Weave Clutch
29564,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Men Half Cab Black Shoes
54930,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Do u speak green Men Blue T-shirt
49481,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Men Black 106 Vulcanized Italian Leather Shoes
42069,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,American Tourister Men Black Organisation Wallet
12719,Women,Footwear,Shoes,Flats,Green,Fall,2011,Casual,Nike Women Butterfly Thong Green Flip Flops
35907,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Peperone Women Green Sling Bag
18223,Men,Accessories,Socks,Socks,Red,Fall,2011,Casual,Manchester United Men Stripes Red Socks
